127.0.0.1 - - [19/Aug/2019:00:43:14 -0700] "GET / HTTP/1.1" 200 11204
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/images/products/sonyxm3.jpg HTTP/1.1" 200 79680
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/images/products/iphoneXR.jpg HTTP/1.1" 200 50287
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/images/products/ipad.jpg HTTP/1.1" 200 55738
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/images/products/macbook.jpg HTTP/1.1" 200 127671
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:01 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:02 -0700] "GET /onlineShop/resource/images/favicon.png HTTP/1.1" 200 7581
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/customer/registration HTTP/1.1" 200 8845
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/css/register.css HTTP/1.1" 200 1508
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/images/logo.png HTTP/1.1" 200 11231
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/css/font-awesome.min.css HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/css/font-awesome-ie7.min.css HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:08 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "POST /onlineShop/customer/registration HTTP/1.1" 200 5643
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /resource/js/jquery.js HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /onlineShop/resource/images/logo.png HTTP/1.1" 200 11231
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:25 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "POST /onlineShop/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/ HTTP/1.1" 200 10320
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/images/logo.png HTTP/1.1" 200 11231
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/images/shopping1.jpg HTTP/1.1" 200 22527
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/images/buy.jpg HTTP/1.1" 200 34843
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/images/shopping.jpg HTTP/1.1" 200 71874
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/images/pixel.jpg HTTP/1.1" 200 89722
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/images/products/sonyA7M2.jpg HTTP/1.1" 200 32912
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/images/products/sonyxm3.jpg HTTP/1.1" 200 79680
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/images/products/ipad.jpg HTTP/1.1" 200 55738
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/images/products/iphoneXR.jpg HTTP/1.1" 200 50287
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/images/products/macbook.jpg HTTP/1.1" 200 127671
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/images/products/playstation.jpg HTTP/1.1" 200 78191
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:45 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:56 -0700] "GET /onlineShop/cart/getCartById HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:58 -0700] "GET /onlineShop/ HTTP/1.1" 200 10320
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:58 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:58 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /onlineShop/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /onlineShop/login?logout HTTP/1.1" 200 5617
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /resource/js/jquery.js HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /onlineShop/resource/images/logo.png HTTP/1.1" 200 11231
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:48:59 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/index HTTP/1.1" 200 10226
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/images/logo.png HTTP/1.1" 200 11231
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/images/shopping1.jpg HTTP/1.1" 200 22527
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/images/pixel.jpg HTTP/1.1" 200 89722
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/images/buy.jpg HTTP/1.1" 200 34843
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/images/shopping.jpg HTTP/1.1" 200 71874
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/images/products/sonyA7M2.jpg HTTP/1.1" 200 32912
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/images/products/sonyxm3.jpg HTTP/1.1" 200 79680
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/images/products/playstation.jpg HTTP/1.1" 200 78191
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/images/products/iphoneXR.jpg HTTP/1.1" 200 50287
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/images/products/macbook.jpg HTTP/1.1" 200 127671
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/images/products/ipad.jpg HTTP/1.1" 200 55738
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:01 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:02 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:02 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:02 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:02 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:02 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:02 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:02 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:02 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:49:02 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /onlineShop/getAllProducts HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /onlineShop/login HTTP/1.1" 200 5498
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /resource/js/jquery.js HTTP/1.1" 404 1103
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /onlineShop/resource/images/logo.png HTTP/1.1" 200 11231
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:30 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:31 -0700] "GET /onlineShop/aboutus HTTP/1.1" 200 258
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:33 -0700] "GET /onlineShop/login HTTP/1.1" 200 5498
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:33 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:33 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/index HTTP/1.1" 200 10226
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/resource/images/logo.png HTTP/1.1" 200 11231
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/resource/images/shopping1.jpg HTTP/1.1" 200 22527
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/resource/images/buy.jpg HTTP/1.1" 200 34843
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/resource/images/shopping.jpg HTTP/1.1" 200 71874
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/resource/images/pixel.jpg HTTP/1.1" 200 89722
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/resource/images/products/sonyA7M2.jpg HTTP/1.1" 200 32912
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/resource/images/products/sonyxm3.jpg HTTP/1.1" 200 79680
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/resource/images/products/playstation.jpg HTTP/1.1" 200 78191
0:0:0:0:0:0:0:1 - - [19/Aug/2019:21:52:34 -0700] "GET /onlineShop/resource/images/products/iphoneXR.jpg HTTP/1.1" 200 50287
